LDAP-Display-Name	msDS-IntId	Attribute-ID	
msExchEDBFile	-1970974896	1210264313	
msExchEDBOffline	-1765840243	1210264319	
enableCompatibility	-1735483907	131639	
enabledAuthorizationPackages	-2141231266	131551	
enabledProtocolCfg	-1841903921	131587	
encapsulationMethod	-2139356605	131520	
encrypt	-1625125281	131308	
encryptAlgListNA	-1937290121	131202	
encryptAlgListOther	-1992512587	131471	
encryptAlgSelectedNA	-1999959669	131473	
encryptAlgSelectedOther	-1828031416	131469	
msExchESEParamCacheSize	-1758175056	1210264314	
msExchESEParamCacheSizeMax	-1870888694	1210264315	
msExchESEParamCircularLog	-1664567814	1210264317	
msExchESEParamEventSource	-1883615159	1210264320	
msExchESEParamLogBuffers	-1864390315	1210264321	
msExchESEParamLogCheckpointPeriod	-1792251900	1210264322	
msExchESEParamLogFilePath	-1884355780	1210264323	
msExchESEParamLogFileSize	-2088780603	1210264324	
msExchESEParamLogWaitingUserMax	-1752778575	1210264325	
msExchESEParamMaxOpenTables	-1779942225	1210264326	
msExchESEParamMaxSessions	-1722929428	1210264327	
msExchESEParamMaxVerPages	-1994605352	1210264329	
msExchESEParamPreferredMaxOpenTables	-1976709907	1210264330	
msExchESEParamPreferredVerPages	-1720727610	1210264331	
msExchESEParamSystemPath	-1980308012	1210264334	
msExchESEParamTempPath	-2137372892	1210264335	
msExchESEParamWaitLogFlush	-1907452347	1210264328	
msExchESEParamZeroDatabaseDuringBackup	-1756868404	1210264338	
expandDLsLocally	-1697684581	131273	
exportContainers	-2106597788	131183	
exportCustomRecipients	-2121069092	131379	
msExchExportDLs	-1885600849	1210254316	
fileVersion	-1675439037	131250	
filterLocalAddresses	-1891347233	131116	
msExchFirstInstance	-1753497801	1210264365	
gatewayLocalCred	-2090896115	131109	
gatewayLocalDesig	-1929275030	131101	
gatewayProxy	-1820498028	131374	
gatewayRoutingTree	-2088987335	131239	
msExchGracePeriodAfter	-1944628151	1210262315	
msExchGracePeriodPrior	-1772906630	1210262314	
gWARTLastModified	-1634766136	131332	
msExchHomePublicMDB	-2084514835	1210264356	
hTTPPubABAttributes	-2012892866	131588	
hTTPPubGAL	-1672745495	131574	
hTTPPubGALLimit	-2109051830	131575	
hTTPPubPF	-1666346772	131577	
hTTPServers	-1996261909	131589	
msExchIFSPrivateEnabled	-1846919707	1210264341	
msExchIFSPrivateName	-1739615900	1210264345	
msExchIFSPublicEnabled	-1980145422	1210264362	
msExchIFSPublicName	-1743474273	1210264363	
msExchIMDBLogPath	-1887934466	1210260328	
msExchIMDBPath	-1626846749	1210260327	
msExchIMServerHostsUsers	-1981725693	1210260337	
msExchIMServerIISId	-1874542313	1210260335	
msExchIMServerName	-1982444919	1210260336	
importContainer	-1665451606	131182	
msExchIncomingConnectionTimeout	-2128320815	1210255327	
incomingMsgSizeLimit	-2106785101	131563	
iNSAdmin	-1722875890	131615	
msExchInstallPath	-2145223416	415138659	
msExchInternetName	-2048781435	1210262331	
msExchIPAddress	-2074135335	1210258362	
msExchIPSecurity	-1721284245	1210255325	
kCCStatus	-1619116650	131309	
kMServer	-1914312003	131512	
lDAPSearchCfg	-1722864517	131624	
lineWrap	-2036948159	131521	
msExchListPublic	-1873756199	1210262323	
listPublicFolders	-2130306505	131664	
localInitialTurn	-1932948068	131111	
msExchLocalName	-1663127386	1210262329	
msExchLocales	-1851325319	415138657	
logFilename	-1885086378	131264	
logRolloverInterval	-1917693979	131420	
msExchLogType	-1667894276	1210255317	
msExchLogonMethod	-2105585524	1210268314	
msExchMaxConnections	-1718688383	1210262325	
msExchMaxIncomingConnections	-1747740043	1210255316	
msExchMaxPoolThreads	-1866133177	1210264353	
msExchMaxStorageGroups	-1971780428	1210264339	
msExchMaxStoresPerGroup	-1829460471	1210264340	
msExchMaxThreads	-2093675964	1210264354	
maximumObjectID	-1755852813	131530	
msExchMaximumRecurringInstances	-1922338466	1210263326	
msExchMaximumRecurringInstancesMonths	-1951246955	1210263327	
mDBBackoffInterval	-2000874253	131144	
mDBMsgTimeOutPeriod	-1907312503	131136	
mDBUnreadLimit	-2074636456	131141	
messageSizeLimit	-1710510702	131172	
msExchMessageTrackLogFilter	-2017321225	415138641	
messageTrackingEnabled	-1989620358	131525	
msExchMimeTypes	-1872436197	1210253862	
msExchMinimumThreads	-2003829416	1210264355	
msExchMixedMode	-1755427976	415138662	
monitorClock	-1917181485	131235	
monitorServers	-2078888876	131228	
monitorServices	-2000407252	131232	
monitoredConfigurations	-1942631088	131270	
monitoredServers	-1785067064	131251	
monitoredServices	-1857542033	131271	
monitoringAlertDelay	-1807608972	131230	
monitoringAlertUnits	-1710292597	131129	
monitoringAvailabilityStyle	-1687218775	131522	
monitoringAvailabilityWindow	-1668604105	131272	
monitoringCachedViaMail	-1623315531	131268	
monitoringCachedViaRPC	-1824542364	131269	
monitoringEscalationProcedure	-1797160610	131260	
monitoringHotsitePollInterval	-1817431836	131258	
monitoringHotsitePollUnits	-1759450917	131159	
monitoringMailUpdateInterval	-1778689111	131267	
monitoringMailUpdateUnits	-2090940257	131165	
monitoringNormalPollInterval	-1707193637	131259	
monitoringNormalPollUnits	-1958117983	131160	
monitoringRecipients	-1796615348	131231	
monitoringRecipientsNDR	-1951608231	131459	
monitoringRPCUpdateInterval	-2076153168	131164	
monitoringRPCUpdateUnits	-1958411021	131161	
monitoringWarningDelay	-1822841667	131229	
monitoringWarningUnits	-1790410007	131128	
mTALocalCred	-2107372528	131342	
mTALocalDesig	-2033154696	131343	
nAddress	-1835109177	131354	
nAddressType	-1690466976	131294	
msExchNotesConnectorMailbox	-2076359900	1210254326	
msExchNotesExcludeGroups	-1633356500	1210254334	
msExchNotesExportGroups	-1897040080	1210254333	
msExchNotesForeignDomain	-1938675034	1210254324	
msExchNotesLetterhead	-1652824172	1210254327	
msExchNotesNotesINI	-2090722152	1210254329	
msExchNotesNotesLinks	-1913962099	1210254328	
msExchNotesNotesServer	-1922262182	1210254323	
msExchNotesRoutableDomains	-1611778621	1210254335	
msExchNotesRtrMailbox	-1795077241	1210254325	
msExchNotesSourceBooks	-2051931957	1210254332	
msExchNotesTargetBook	-1982335867	1210254330	
msExchNotesTargetBooks	-2121352108	1210254331	
msExchNTAuthenticationProviders	-1771314985	1210255321	
numOfOpenRetries	-1848805741	131220	
numOfTransferRetries	-1984453355	131206	
msExchOABDefault	-1634469771	1210253379	
msExchOABFolder	-2061605580	1210253380	
objViewContainers	-1872916548	131617	
offLineABContainers	-1625156073	131463	
offLineABSchedule	-1960059532	131461	
offLineABServer	-1757914787	131464	
offLineABStyle	-1720848036	131462	
openRetryInterval	-1995718623	131215	
outgoingMsgSizeLimit	-2046162826	131562	
msExchOverallAgeLimit	-1942795655	1210264367	
oWAServer	-1712155885	131680	
msExchOwningOrg	-1770771699	1210264342	
msExchOwningServer	-2118352803	1210264316	
pSelector	-1806658293	131357	
pSelectorInbound	-1612551385	131124	
msExchPartnerCP	-1920441059	1210254319	
msExchPartnerLanguage	-2016261493	1210254318	
pFContacts	-2114341235	131147	
msExchPolicyDefault	-2018235809	415138647	
msExchPolicyLockDown	-2085694993	415138648	
msExchPolicyOptionList	-1848327366	415138646	
msExchPollInterval	-1618070268	1210253370	
portNumber	-1745744956	131599	
preserveInternetContent	-2079674989	131628	
pRMD	-1613368289	131296	
msExchProxyGenServer	-1976864452	415138653	
proxyGeneratorDLL	-2131854009	131400	
msExchProxyName	-1809833537	1210262330	
msExchPurportedSearchUI	-1983841206	1210253378	
msExchQueuingMDB	-1807052337	1210264366	
quotaNotificationSchedule	-1807497944	131170	
quotaNotificationStyle	-1613586394	131460	
rASCallbackNumber	-1751841245	131387	
rASPhoneNumber	-1899798534	131386	
rASPhonebookEntryName	-1697871894	131385	
rASRemoteSRVRName	-1977647238	131150	
msExchRecovery	-2062640590	1210264358	
referralList	-1692517577	131582	
msExchReplicationMsgSize	-2143010224	1210264359	
msExchReplicationSchedule	-1668711181	1210264360	
msExchReplicationStyle	-1841739354	1210264361	
reqSeq	-1844357963	131245	
requireSSL	-1907029487	131632	
msExchResourceProperties	-2132944533	1210262337	
returnExactMsgSize	-1776255838	131666	
ridServer	-2116053306	131418	
msExchRoleIncludes	-1925839516	415138660	
msExchRoleLocalizedNames	-1746724452	415138661	
msExchRoleRights	-1878414036	415138658	
rootNewsgroupsFolderID	-2102913377	131596	
msExchRoutingAcceptMessageType	-1829178807	1210265829	
msExchRoutingDisallowPriority	-1904814320	1210265841	
msExchRoutingDisplaySenderEnabled	-1871904285	1210265831	
msExchRoutingEnabled	-2127458418	1210265840	
routingList	-1964585570	131426	
msExchRoutingMasterDN	-2105310554	1210265817	
msExchRoutingOversizedSchedule	-1950441423	1210265832	
msExchRoutingOversizedStyle	-1849647368	1210265833	
msExchRoutingTriggeredSchedule	-1810748121	1210265838	
msExchRoutingTriggeredStyle	-2118344758	1210265837	
rTSCheckpointSize	-1647567535	131224	
rTSRecoveryTimeout	-1686203184	131223	
rTSWindowSize	-1979305770	131225	
runsOn	-1792754997	131257	
msExchSaslLogonDomain	-1946231169	1210255320	
msExchScopeMask	-1985413432	1210262326	
msExchSecureBindings	-1719474496	1210255314	
securityPolicy	-1852545666	131661	
sendEMailMessage	-1939600992	131638	
sendTNEF	-1956624017	131564	
msExchServerAutoStart	-1764390419	1210255319	
msExchServerBindings	-1699486285	1210255313	
msExchServerRole	-2136466353	1210268318	
serviceActionFirst	-1613597767	131233	
serviceActionOther	-2103347610	131131	
serviceActionSecond	-2050460738	131132	
serviceRestartDelay	-1874718252	131234	
serviceRestartMessage	-1998499823	131130	
sessionDisconnectTimer	-1988432155	131226	
siteFolderGUID	-1707358203	131528	
siteFolderServer	-1666170832	131529	
siteProxySpace	-1613205699	131457	
msExchSLVFile	-2101691054	1210264348	
sMIMEAlgListNA	-2147100053	131640	
sMIMEAlgListOther	-1811534234	131641	
sMIMEAlgSelectedNA	-1938717199	131642	
sMIMEAlgSelectedOther	-1645038559	131643	
msExchSmtpAuthorizedTRNAccounts	-2109554927	1210258359	
msExchSmtpBadMailDirectory	-2023436932	1210258337	
msExchSmtpDoMasquerade	-2113947191	1210258334	
msExchSmtpDomainString	-1942164087	1210258345	
msExchSmtpDropDirectory	-1796234652	1210258344	
msExchSmtpDsDataDirectory	-2075682839	1210258348	
msExchSmtpDsDefaultMailRoot	-1828140469	1210258349	
msExchSmtpDsDomain	-1941226756	1210258350	
msExchSmtpDsFlags	-1685135406	1210258361	
msExchSmtpDsHost	-1930657968	1210258354	
msExchSmtpDsPort	-1928391238	1210258329	
msExchSmtpEnableLdapRouting	-2003175102	1210258331	
msExchSmtpFullyQualifiedDomainName	-2124756830	1210258341	
msExchSmtpInboundCommandSupportOptions	-1671995478	1210258330	
msExchSmtpLdapAccount	-1818981316	1210258356	
msExchSmtpLdapBindType	-1994966629	1210258352	
msExchSmtpLdapNamingContext	-1991125697	1210258355	
msExchSmtpLdapPassword	-1987986548	1210258357	
msExchSmtpLdapSchemaType	-1869503780	1210258353	
msExchSmtpLocalQueueDelayNotification	-2042881857	1210258323	
msExchSmtpLocalQueueExpirationTimeout	-1794304477	1210258322	
msExchSmtpMasqueradeDomain	-1635625206	1210258338	
msExchSmtpMaxHopCount	-1678308519	1210258318	
msExchSmtpMaxMessageSize	-1904663102	1210258319	
msExchSmtpMaxOutboundMsgPerDomain	-2087885438	1210258327	
msExchSmtpMaxOutboundMsgPerDomainFlag	-2043744254	1210258335	
msExchSmtpMaxOutgoingConnections	-1648876163	1210258313	
msExchSmtpMaxOutgoingConnectionsPerDomain	-1637568731	1210258315	
msExchSmtpMaxRecipients	-2044943831	1210258321	
msExchSmtpMaxSessionSize	-1636204587	1210258320	
msExchSmtpOutboundSecurityFlag	-1836930300	1210258328	
msExchSmtpOutboundSecurityPassword	-1798752254	1210258347	
msExchSmtpOutboundSecurityUserName	-1750783489	1210258346	
msExchSmtpOutgoingConnectionTimeout	-2133118496	1210258314	
msExchSmtpOutgoingPort	-1916307089	1210258316	
msExchSmtpOutgoingSecurePort	-1714382425	1210258317	
msExchSmtpPerformReverseDnsLookup	-1845938235	1210258333	
msExchSmtpPickupDirectory	-1711132248	1210258342	
msExchSmtpQueueDirectory	-2106337518	1210258343	
msExchSmtpRelayForAuth	-1710248456	1210258332	
msExchSmtpRelayIpList	-1811436555	1210258360	
msExchSmtpRemoteQueueDelayNotification	-1980950953	1210258325	
msExchSmtpRemoteQueueExpirationTimeout	-2054701784	1210258324	
msExchSmtpRemoteQueueRetries	-2009644665	1210258358	
msExchSmtpRoutingTableType	-1944082889	1210258351	
msExchSmtpSendBadmailTo	-2062783762	1210258340	
msExchSmtpSendNDRTo	-1667588513	1210258339	
msExchSmtpSmartHost	-1860616271	1210258336	
msExchSmtpSmartHostType	-1677491614	1210258326	
msExchSourceBHAddress	-1635877430	1210265821	
spaceLastComputed	-1732790364	131458	
supportSMIMESignatures	-1657556942	131662	
tSelector	-1734284330	131355	
targetMTAs	-1725852449	131331	
tempAssocThreshold	-1782233677	131401	
msExchTemplateRDNs	-1835307863	1210253377	
msExchTrackDuplicates	-1644579603	1210264318	
trackingLogPathName	-1747969521	131419	
transRetryMins	-1928324351	131291	
transTimeoutMins	-1895098532	131292	
transferRetryInterval	-1648090050	131205	
transferTimeoutNonUrgent	-1886744911	131208	
transferTimeoutNormal	-1686575834	131209	
transferTimeoutUrgent	-1685439817	131214	
translationTableUsed	-1841238233	131468	
transportExpeditedData	-2106228465	131222	
msExchTrkLogCleaningInterval	-1762343146	415138656	
msExchTurfList	-1618047521	1210258363	
turnRequestThreshold	-1844620209	131110	
twoWayAlternateFacility	-1807922780	131112	
msExchUNCPassword	-2119729671	1210268316	
msExchUNCUsername	-1695908950	1210268315	
useSiteValues	-1816919342	131550	
usenetSiteName	-1680575249	131556	
msExchVisibilityMask	-1902677413	1210262328	
msExchWebAccessName	-2041116248	1210268319	
x25CallUserDataIncoming	-1662735318	131388	
x25CallUserDataOutgoing	-1848044350	131389	
x25FacilitiesDataIncoming	-1994322336	131390	
x25FacilitiesDataOutgoing	-1692494831	131391	
x25LeasedLinePort	-1654033145	131393	
x25LeasedOrSwitched	-1824413893	131444	
x25RemoteMTAPhone	-1758284109	131445	
x400AttachmentType	-1813159999	131171	
x400SelectorSyntax	-1980069137	131515	
x500RDN	-1952905487	131580	
xMITTimeoutNonUrgent	-1753038845	131156	
xMITTimeoutNormal	-1741121239	131139	
xMITTimeoutUrgent	-2123391335	131125	
altRecipientBL	-1705506289	131366	
publicDelegatesBL	-1913321134	131367	
responsibleLocalDXA	-1745852033	131370	
assocRemoteDXA	-1647609700	131371	
supportingStack	-2141745736	131100	
supportingStackBL	-1666030988	131429	
msExchRoutingGroupMembersDN	-1658427385	1210265818	
msExchHomeRoutingGroupDNBL	-1801653880	1210265825	
msExchSourceBridgeheadServersDN	-2021998481	1210265823	
msExchBridgeheadedLocalConnectorsDNBL	-1895993697	1210265827	
msExchTargetBridgeheadServersDN	-1725046917	1210265826	
msExchBridgeheadedRemoteConnectorsDNBL	-1860868495	1210265828	
msExchOwningPFTree	-1712788804	1210264343	
msExchOwningPFTreeBL	-1653696591	1210264344	
msExchPolicyList	-1623598548	415138644	
msExchPolicyListBL	-1913604150	415138645	
msExchUseOABBL	-1844662374	1210253382	
msExchAddressListServiceLink	-1850190654	1210253387	
msExchAddressListServiceBL	-2146817037	1210253386	
msExchComputerLink	-1667567119	1210253384	
msExchExchangeServerLink	-2100983202	1210253383	
msExchConferenceZone	-1991313010	1210262327	
msExchConferenceZoneBL	-1715222077	1210262336	
msExchESEParamStartFlushThreshold	-2133009444	1210264368	
msExchESEParamStopFlushThreshold	-1707512748	1210264369	
msExchIsConfigCA	-1810510598	1210253391	
msExchPolicyLastAppliedTime	-1918205121	415138663	
msExchAdminGroupsEnabled	-1616467249	415138666	
msExchAgingKeepTime	-1834171846	1210264371	
msExchAlternateServer	-1757151420	1210265844	
msExchAssociatedAG	-2019413991	415138671	
msExchccMailConnectAsPassword	-1848721411	1210254519	
msExchccMailConnectAsUserid	-1674317721	1210254518	
msExchccMailPassword	-1612147943	1210254351	
msExchChatClassRestrictions	-2018205017	1210261358	
msExchChatClassScopeType	-2141703571	1210261359	
msExchChatExtensions	-1617035258	1210261360	
msExchCIAvailable	-2131419775	1210264378	
msExchCILocation	-1684774130	1210264380	
msExchCIRebuildSchedule	-1963472299	1210264375	
msExchCIRebuildStyle	-1776942921	1210264377	
msExchCIUpdateSchedule	-1828926582	1210264374	
msExchCIUpdateStyle	-1664894971	1210264376	
msExchDataPath	-1726401038	415138692	
msExchDiscussionFolder	-1731078294	1210267314	
msExchDS2MBOptions	-2021137434	1210267313	
msExchEncodeSMTPRelay	-1775133171	1210258365	
msExchESEParamAssertAction	-2061507901	1210264386	
msExchESEParamBaseName	-1835973550	1210264388	
msExchESEParamCacheSizeMin	-2086228882	1210264387	
msExchESEParamCheckpointDepthMax	-2040146150	1210264393	
msExchESEParamCommitDefault	-1665516518	1210264389	
msExchESEParamDbExtensionSize	-2134811148	1210264390	
msExchESEParamEnableIndexChecking	-1874488774	1210264385	
msExchESEParamEnableOnlineDefrag	-1975196523	1210264384	
msExchESEParamEnableSortedRetrieveColumns	-1946437900	1210264381	
msExchESEParamGlobalMinVerPages	-1855950388	1210264394	
msExchESEParamMaxCursors	-1692397152	1210264383	
msExchESEParamMaxTemporaryTables	-2098574652	1210264382	
msExchESEParamPageFragment	-2091267414	1210264392	
msExchESEParamPageTempDBMin	-1635364936	1210264391	
msExchGWiseAPIGatewayPath	-2073710499	1210254513	
msExchGWiseFilterType	-1815090174	1210254517	
msExchGWiseForeignDomain	-1968761704	1210254516	
msExchGWisePassword	-1932153909	1210254515	
msExchGWiseUserId	-1714969852	1210254514	
msExchIMFirewallType	-2097908964	1210260340	
msExchIMHostName	-2104757246	1210260346	
msExchIMIPRange	-1720817244	1210260342	
msExchIMProxy	-1996690073	1210260341	
inboundSites	-2070722568	131143	
msExchInstalledComponents	-1698579746	415138664	
msExchLegacyAccount	-2011714684	415138680	
msExchLegacyDomain	-1639311593	415138681	
msExchLegacyPW	-1924475373	415138682	
localBridgeHead	-2146881948	131383	
localBridgeHeadAddress	-1877924289	131297	
msExchLocalDomains	-2011454415	415138672	
msExchMailboxRetentionPeriod	-2146532044	1210264372	
msExchMaintenanceSchedule	-1877518871	1210254341	
msExchMaintenanceStyle	-2054561940	1210254342	
msExchMandatoryAttributes	-1740499692	415138669	
msExchMaxCachedViews	-1800378019	1210264395	
msExchMaxExtensionTime	-1912722334	1210262340	
msExchMaxParticipants	-1662660385	1210262339	
msExchMonitoringDiskSpace	-1680370493	415138686	
msExchMonitoringMonitoredServices	-1614668873	415138685	
msExchMonitoringQueuePollingFrequency	-2106360264	415138678	
msExchMonitoringQueuePollingInterval	-1786486096	415138677	
msExchMonitoringResponses	-1766735409	415138687	
msExchMTADatabasePath	-2130700550	1736738385	
msExchNoPFConnection	-1845381600	1210264379	
msExchNonMIMECharacterSet	-1902142172	415138683	
msExchNotesPassword	-1790868963	1210254322	
outboundSites	-1969230057	131072	
msExchPoliciesExcluded	-1908087243	415138691	
msExchPoliciesIncluded	-2140754868	415138690	
msExchPolicyEnabled	-1876321270	415138670	
msExchPolicyOrder	-1897269558	415138667	
msExchPolicyRoots	-1918992586	415138668	
msExchPrevExportDLs	-1684578771	1210254314	
msExchProxyCustomProxy	-1791448344	415138688	
remoteBridgeHead	-2127993658	131263	
remoteBridgeHeadAddress	-1817946307	131166	
remoteSite	-1811109398	131099	
replicationMailMsgSize	-1756432194	131175	
replicationStagger	-2146543418	131421	
msExchResolveP2	-1943973836	1210265850	
msExchRoutingETRNDomains	-1911771654	1210265842	
msExchSchedPlusAGOnly	-2108485798	1210254503	
msExchSchedPlusFullUpdate	-1758241944	1210254502	
msExchSchedPlusSchedist	-1618856381	1210254504	
msExchSecurityPassword	-1925185202	1210258364	
msExchServerBindingsTurflist	-1646291674	1210265845	
msExchSmtpEnableEXPN	-1715801458	1210265849	
msExchSmtpEnableVRFY	-1762549877	1210265848	
msExchSmtpTRNSmartHost	-1861892131	1210265843	
trustLevel	-1825622867	131142	
msExchTurfListAction	-2040798488	1210265847	
msExchTurfListNames	-1871817979	1210265846	
msExchVPIMConvertInbound	-1799059993	1736737392	
msExchVPIMConvertOutbound	-2146445738	1736737393	
msExchProxyGenOptions	-1721046722	415138684	
msExchMasterService	-1811273965	1210253394	
msExchMasterServiceBL	-1691863263	1210253395	
msExchExportContainersLinked	-1994017926	1210254338	
msExchExportContainersBL	-2108321231	1210254339	
msExchResponsibleMTAServer	-1730871562	415138673	
msExchResponsibleMTAServerBL	-1677164457	415138674	
msExchImportContainerLinked	-1622965628	1210254340	
msExchAdmins	-2069349028	415138704	
msExchAllowEnhancedSecurity	-1905686739	1210264399	
msExchDatabaseBeingRestored	-1759441520	1210264397	
msExchDatabaseCreated	-2061236258	1210264396	
msExchEnableInternalEvaluator	-2097920337	1210253411	
msExchEncryptedPassword	-2075990578	415138702	
msExchEncryptedPassword2	-1843453401	415138705	
msExchInconsistentState	-1767171619	1210253408	
msExchLogonACL	-2118562863	1210258369	
msExchMailboxManagerActivationSchedule	-1663565572	415138707	
msExchMailboxManagerActivationStyle	-1758448676	415138708	
msExchMailboxManagerAdminMode	-1747141243	415138717	
msExchMailboxManagerAgeLimit	-1619248449	415138721	
msExchMailboxManagerCustomMessage	-1833223142	415138710	
msExchMailboxManagerFolderSettings	-1905916217	415138718	
msExchMailboxManagerKeepMessageClasses	-1635812519	415138714	
msExchMailboxManagerMode	-2129772616	415138715	
msExchMailboxManagerReportRecipient	-1873767573	415138716	
msExchMailboxManagerSendUserNotificationMail	-1645158985	415138709	
msExchMailboxManagerSizeLimit	-1687784807	415138720	
msExchMailboxManagerSizeLimitEnabled	-1857542032	415138719	
msExchMailboxManagerUserMessageBody	-1776160135	415138712	
msExchMailboxManagerUserMessageFooter	-1729299336	415138713	
msExchMailboxManagerUserMessageHeader	-1706139208	415138711	
msExchMessageJournalRecipient	-1873180146	1210258367	
msExchMonitoringMode	-1814849323	415138700	
msExchMonitoringNotificationRate	-1835285117	415138697	
msExchMonitoringPollingRate	-1744534007	415138698	
msExchMonitoringResources	-1646521152	415138699	
msExchNonAuthoritativeDomains	-1783747062	415138724	
msExchPatchMDB	-1714621300	1210264398	
msExchProcessedSids	-1718100956	1210253401	
msExchSearchBase	-1872612137	1210253403	
msExchSearchScope	-1744285110	1210253404	
msExchServerGlobalGroups	-1715015345	415138723	
msExchServerGroups	-2101920532	415138695	
msExchServerLocalGroups	-1729366223	415138722	
msExchServerPublicKey	-1749004530	415138703	
msExchSmtpExternalDNSServers	-1712964744	1210258368	
msExchTurfListOptions	-1814631217	1210258366	
msExchAppliesToSmtpVS	-2045368667	1210258370	
msExchAppliesToSmtpVSBL	-1895926810	1210258371	
msExchConferenceMailbox	-2009239247	1210262341	
msExchConferenceMailboxBL	-1724851558	1210262342	
msExchMCUHostsSites	-2072803960	1210262343	
msExchMCUHostsSitesBL	-1653283128	1210262344	
msExchDisableUDGConversion	-1781950661	1210264400	
msExchDomainGlobalGroupGuid	-1842156145	415138729	
msExchDomainGlobalGroupSid	-2036895972	415138731	
msExchDomainLocalGroupGuid	-1705353095	415138728	
msExchDomainLocalGroupSid	-1709190699	415138730	
msExchMailboxUrl	-1805841388	415138725	
msExchPfCreation	-1849253323	1210253412	
msExchPfRootUrl	-2116196478	415138726	
msExchUserAccountControl	-2140263144	1210253413	
msExchHomeRoutingGroup	-1932710545	1210265851	
msExchRoutingGroupMembersBL	-1709867760	1210265852	
msExchCalConClientWait	-1865436698	1210254355	
msExchCalConProviders	-1710413022	1210254354	
msExchCalConQueryWindow	-1976307817	1210254352	
msExchCalConRefreshInterval	-1738385532	1210254353	
msExchCalConTargetSiteDN	-1684416181	1210254356	
msExchGWiseAPIGateway	-1763900671	1210254357	
msExchAuthMailDisposition	-1927574333	594885	
msExchAuthorizationPersistence	-1635202346	1210268323	
msExchBarMessageClass	-1714198440	1210254376	
msExchChatMaxConnectionsPerIP	-2023025445	1210261361	
msExchChatMaxOctetsToMask	-1689541019	1210261362	
msExchDefaultLoadFile	-1961936169	1210268322	
msExchDynamicDLBaseDN	-1734950018	1210265855	
msExchDynamicDLFilter	-1626446635	1210265856	
msExchEncryptedAnonymousPassword	-1879538680	1210268321	
msExchFolderAffinityCustom	-1961335392	1210264402	
msExchFolderAffinityList	-1954682468	1210264401	
msExchMailboxFolderSet	-1626871471	1210264403	
msExchMaxRestoreStorageGroups	-1864696077	1210264407	
msExchOmaAdminExtendedSettings	-1656259686	1256259710	
msExchOmaAdminWirelessEnable	-1939950895	1256259708	
msExchOrigMDB	-1737467620	1210264405	
msExchOtherAuthenticationFlags	-2053274705	1210255329	
msExchPreferredBackfillSource	-2093231709	1210264406	
msExchRecipTurfListNames	-2008827760	1210258382	
msExchRecipTurfListOptions	-1802700263	1210258383	
msExchRequireAuthToSendTo	-1996799125	594886	
msExchRestore	-2028911674	1210264404	
msExchSASLMechanisms	-2111440961	1210255330	
msExchServerBindingsFiltering	-1848861255	1210258384	
msExchSmtpConnectionRulesPriority	-1987301442	1210258376	
msExchSmtpConnectionTurfListDisplay	-1915153630	1210258377	
msExchSmtpConnectionTurfListDNS	-1759181251	1210258379	
msExchSmtpConnectionTurfListMask	-1815864914	1210258381	
msExchSmtpConnectionTurfListOptions	-2143427015	1210258378	
msExchSmtpConnectionTurfListResponse	-1720859409	1210258380	
msExchSmtpConnectionWhitelist	-1896997915	1210258375	
msExchSubmitRelaySD	-2010386637	594884	
msExchBackEndVDirURL	-2030309936	1210268324	
msExchOmaCarrierAddress	-1828763992	1256259723	
msExchOmaCarrierType	-1716836468	1256259729	
msExchOmaCarrierUrl	-2016951903	1256259730	
msExchOmaConfiguration	-1952055814	1256259721	
msExchOmaDeliverer	-2048924607	1256259728	
msExchOmaDeliveryProviderDN	-1870595656	1256259722	
msExchOmaDeviceCapabilityDN	-1846114175	1256259717	
msExchOmaExtendedProperties	-1848763576	1256259727	
msExchOmaFormatter	-2057877028	1256259719	
msExchOmaTranslator	-2115171490	1256259720	
msExchOmaValidater	-2018336816	1256259718	
msExchAddressListOU	-1709366639	1210253424	
msExchESEParamCachedClosedTables	-1722451054	1210264408	
msExchIMAPOWAURLPrefixOverride	-1866157900	415138853	
msExchMinAdminVersion	-1759529178	415138733	
msExchOriginatingForest	-1691034985	415138940	
msExchSMTPGlobalIPAcceptList	-1903211301	1210258385	
msExchSMTPGlobalIPDenyList	-2063153084	1210258386	
msExchUceBlockThreshold	-1785265750	1210265913	
msExchUceEnabled	-1868939100	1210265912	
msExchUceStoreActionThreshold	-1929275029	1210265914	
msExchELCExpiryAction	-2038325027	415139000	
msExchELCExpiryAgeLimit	-1948838405	415138999	
msExchELCFolderName	-2039402202	415138994	
msExchELCFolderQuota	-1680284187	415138997	
msExchELCMessageClass	-2087602421	1030522035	
msExchRecipientTemplateFlags	-1821425962	415138993	
msExchResourceCapacity	-2131266582	415138972	
msExchResourceDisplay	-1919624154	415138974	
msExchResourceLocationSchema	-1770587714	415138970	
msExchResourceMetaData	-1847390036	415138973	
msExchResourcePropertySchema	-1803553263	415139521	
msExchResourceSearchProperties	-2076633519	415138971	
msExchUMAudioCodec	-1872721190	415139018	
msExchUMAutoAttendantAfterHourFeatures	-1781011354	415139045	
msExchUMAutoAttendantBusinessHourFeatures	-1671897798	415139044	
msExchUMAutoAttendantBusinessHourSchedule	-1896755088	415139043	
msExchUMAutoAttendantDialedNumbers	-2103699490	415139040	
msExchUMAutoAttendantFlags	-1613031735	415139048	
msExchUMAutoAttendantHolidaySchedule	-1853289614	415139047	
msExchUMAutoAttendantTimeZone	-1737109671	415139042	
